Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
23/02/2016 00:00,438.26,440,414,419.1,10509.61,4460860.99,424.46
24/02/2016 00:00,419.1,424.28,409.07,423.78,7258.36,3044435.84,419.44
25/02/2016 00:00,423.79,426.75,415.79,423.51,5597.97,2361226.42,421.8
26/02/2016 00:00,423.38,432,418.01,432,4635.12,1965128.87,423.97
27/02/2016 00:00,432,435,428.22,431.07,4159.36,1794059.03,431.33
28/02/2016 00:00,431.07,435,422.29,431.68,3501.19,1503570.39,429.45
29/02/2016 00:00,430.26,440.99,428.12,435.23,8463.35,3688136.64,435.78
01/03/2016 00:00,436.75,437.5,427.01,432.5,6941.52,2999990.2,432.18
02/03/2016 00:00,433.33,434.5,421.31,423.45,5788.38,2484758.41,429.27
03/03/2016 00:00,422.4,424.47,415.85,420.29,7483.65,3144344.87,420.16
04/03/2016 00:00,420.29,423.9,406.02,408.01,7789,3242408.24,416.28
05/03/2016 00:00,408.18,408.98,382,399.83,16436.4,6542504.74,398.05
06/03/2016 00:00,399.77,412.31,393.11,406.23,5692.01,2305615.94,405.06
07/03/2016 00:00,406.15,414.96,403.03,414.01,5937.73,2435455.25,410.17
08/03/2016 00:00,413.96,414.99,408.46,411.75,5576.26,2294301.55,411.44
09/03/2016 00:00,412.14,413.51,408.75,413,4876.79,2006337.15,411.41
10/03/2016 00:00,412.99,416.9,409.31,416,5255.3,2172818.96,413.45
11/03/2016 00:00,416,421.91,415.11,419.13,5950.81,2495505.29,419.36
12/03/2016 00:00,419.14,420.93,406.59,410.9,4640.49,1916201.04,412.93
13/03/2016 00:00,409.95,417,409.67,413.04,3286.87,1357510.22,413.01
14/03/2016 00:00,412.99,415.22,410.5,414.99,4470.79,1848804.29,413.53
15/03/2016 00:00,414.83,417.43,412.15,415.85,4569.88,1898781.06,415.5
16/03/2016 00:00,415.84,416.82,413.15,416.57,4100.48,1702108.56,415.1
17/03/2016 00:00,416.52,419,415.66,418.49,3704.16,1548743.03,418.11
18/03/2016 00:00,418.47,418.49,403.34,407.91,6391.25,2620535.28,410.02
19/03/2016 00:00,407.5,409.95,404.1,409.04,2870.25,1167962.94,406.92
20/03/2016 00:00,408.36,412,406.6,411.28,2579,1057230.7,409.94
21/03/2016 00:00,410.62,411.96,406.5,411.67,3546.28,1451351.16,409.26
22/03/2016 00:00,411.15,416.99,410.35,416.64,3950.16,1638956.4,414.91
23/03/2016 00:00,416.39,419,413.44,417.62,4946.4,2059556.01,416.38
24/03/2016 00:00,417.62,418.15,412.85,415.17,2776.61,1155165.75,416.03
25/03/2016 00:00,415.17,416.92,412,415.7,2588.78,1074765.82,415.16
26/03/2016 00:00,415.6,416.99,414,416.96,1253.01,521077.51,415.86
27/03/2016 00:00,416.96,427.99,415.77,424.77,5038.88,2135073.92,423.72
28/03/2016 00:00,424.62,424.77,420.32,422.87,3283.79,1388121.95,422.72
29/03/2016 00:00,422.87,424.37,407.22,415.95,5955,2473866.21,415.43
30/03/2016 00:00,415.43,415.93,408.59,413.74,4824.85,1990559.5,412.56
31/03/2016 00:00,413.68,416.99,411.4,414.66,3774.42,1566080.97,414.92
01/04/2016 00:00,414.66,416.99,413.42,416.31,3736.77,1552890.07,415.57
02/04/2016 00:00,416.31,420,416.01,419,2072.95,867252.47,418.37
03/04/2016 00:00,419.35,419.48,416.1,419.11,1337.67,558989.71,417.88
04/04/2016 00:00,418.51,419.85,416,418.75,3457.56,1445848.18,418.17
05/04/2016 00:00,418.81,423,416.61,422.71,3956.56,1665558.65,420.96
06/04/2016 00:00,422.71,422.9,420,421.03,2396.35,1010238.99,421.57
07/04/2016 00:00,420.62,421.99,418.09,420,3216.81,1352741.71,420.52
08/04/2016 00:00,419.99,423.99,416.26,417.75,4584.13,1928359.91,420.66
09/04/2016 00:00,417.75,418.71,412,418.24,3599.4,1497170.37,415.95
10/04/2016 00:00,418.59,421.79,417.2,420.04,1779.83,746886.33,419.64
11/04/2016 00:00,420.4,422.8,418,422.69,3487.83,1467164.56,420.65
12/04/2016 00:00,422.79,426.67,421,425.54,6082.73,2581942.43,424.47
13/04/2016 00:00,425.32,426,422.27,423.93,3917.08,1661013.31,424.04
14/04/2016 00:00,423.6,425.35,420.57,424.86,3863.8,1637346.08,423.77
15/04/2016 00:00,424.4,430,423.07,429.45,4406.24,1883221.87,427.4
16/04/2016 00:00,429.29,432.87,381.47,430.69,1848.39,794725.23,429.95
17/04/2016 00:00,430.18,430.91,377.87,427.42,1502.86,642520.65,427.53
18/04/2016 00:00,427.15,430.01,425.8,428.14,3180.43,1359481.31,427.45
19/04/2016 00:00,428.14,436.82,426.24,435.63,3798.24,1634274.11,430.27
20/04/2016 00:00,435.7,444,433.11,442.13,7602.65,3334632.03,438.61
21/04/2016 00:00,441.99,452.11,440,451,5421.16,2417983.8,446.03
22/04/2016 00:00,451,451.36,442.96,447.7,5494.44,2458441.08,447.44
23/04/2016 00:00,447.16,452.19,444.46,451.92,2250.04,1008095.22,448.04
24/04/2016 00:00,451.92,470.02,447.06,460.02,7103.31,3252973.56,457.95
25/04/2016 00:00,460.03,469.47,455.13,462.33,5607.19,2589826.88,461.88
26/04/2016 00:00,462.29,469.87,462.13,467.42,4629.19,2154820.59,465.49
27/04/2016 00:00,467.39,469.03,443.2,445.38,7084.24,3233410.84,456.42
